,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
7000,Middlefield,65+,No,797,827,100,802,100,7/14/2021
7001,Middletown,15-Dec,Yes,2080,851,40.91,683,32.84,7/14/2021
7002,Middletown,16-44,Yes,19985,13637,68.24,12466,62.38,7/14/2021
7003,Middletown,45-64,Yes,12488,9918,79.42,9259,74.14,7/14/2021
7004,Middletown,65+,Yes,6826,6948,100,6576,96.34,7/14/2021
7005,Milford,15-Dec,Yes,2380,1098,46.13,954,40.08,7/14/2021
7006,Milford,16-44,Yes,18240,12481,68.43,11633,63.78,7/14/2021
7007,Milford,45-64,Yes,16872,12617,74.78,11838,70.16,7/14/2021
7008,Milford,65+,Yes,9703,9520,98.11,9198,94.8,7/14/2021
7009,Monroe,15-Dec,No,1259,604,47.97,525,41.7,7/14/2021
7010,Monroe,16-44,No,6222,4489,72.15,4148,66.67,7/14/2021
7011,Monroe,45-64,No,6692,4711,70.4,4448,66.47,7/14/2021
7012,Monroe,65+,No,2960,2934,99.12,2835,95.78,7/14/2021
7013,Montville,15-Dec,Yes,903,312,34.55,271,30.01,7/14/2021
7014,Montville,16-44,Yes,7786,3457,44.4,3155,40.52,7/14/2021
7015,Montville,45-64,Yes,5607,3673,65.51,3439,61.33,7/14/2021
7016,Montville,65+,Yes,3033,2763,91.1,2685,88.53,7/14/2021
7017,Morris,15-Dec,No,135,31,22.96,25,18.52,7/14/2021
7018,Morris,16-44,No,646,418,64.71,386,59.75,7/14/2021
7019,Morris,45-64,No,871,503,57.75,476,54.65,7/14/2021
7020,Morris,65+,No,415,431,100,406,97.83,7/14/2021
7021,Naugatuck,15-Dec,No,1555,613,39.42,486,31.25,7/14/2021
7022,Naugatuck,16-44,No,12304,6623,53.83,5968,48.5,7/14/2021
7023,Naugatuck,45-64,No,9236,6300,68.21,5802,62.82,7/14/2021
7024,Naugatuck,65+,No,4117,4017,97.57,3804,92.4,7/14/2021
7025,New Britain,15-Dec,Yes,3759,951,25.3,717,19.07,7/14/2021
7026,New Britain,16-44,Yes,32365,13950,43.1,12301,38.01,7/14/2021
7027,New Britain,45-64,Yes,16700,11659,69.81,10624,63.62,7/14/2021
7028,New Britain,65+,Yes,8658,7697,88.9,7299,84.3,7/14/2021
7029,New Canaan,15-Dec,No,1645,1232,74.89,1080,65.65,7/14/2021
7030,New Canaan,16-44,No,5344,5241,98.07,4668,87.35,7/14/2021
7031,New Canaan,45-64,No,6587,5656,85.87,5080,77.12,7/14/2021
7032,New Canaan,65+,No,3081,3074,99.77,2840,92.18,7/14/2021
7033,New Fairfield,15-Dec,No,967,331,34.23,281,29.06,7/14/2021
7034,New Fairfield,16-44,No,4421,2749,62.18,2487,56.25,7/14/2021
7035,New Fairfield,45-64,No,4814,3223,66.95,2988,62.07,7/14/2021
7036,New Fairfield,65+,No,2004,2142,100,2075,100,7/14/2021
7037,New Hartford,15-Dec,No,392,124,31.63,108,27.55,7/14/2021
7038,New Hartford,16-44,No,2126,1303,61.29,1218,57.29,7/14/2021
7039,New Hartford,45-64,No,2411,1569,65.08,1470,60.97,7/14/2021
7040,New Hartford,65+,No,1028,1252,100,1207,100,7/14/2021
7041,New Haven,15-Dec,Yes,6674,2223,33.31,1761,26.39,7/14/2021
7042,New Haven,16-44,Yes,65103,35998,55.29,32391,49.75,7/14/2021
7043,New Haven,45-64,Yes,26423,19643,74.34,18114,68.55,7/14/2021
7044,New Haven,65+,Yes,12676,11355,89.58,10796,85.17,7/14/2021
7045,New London,15-Dec,Yes,1414,449,31.75,363,25.67,7/14/2021
7046,New London,16-44,Yes,13621,6191,45.45,5468,40.14,7/14/2021
7047,New London,45-64,Yes,6006,4622,76.96,4278,71.23,7/14/2021
7048,New London,65+,Yes,2944,2992,100,2857,97.04,7/14/2021
7049,New Milford,15-Dec,No,1513,688,45.47,588,38.86,7/14/2021
7050,New Milford,16-44,No,9355,6125,65.47,5542,59.24,7/14/2021
7051,New Milford,45-64,No,9016,6783,75.23,6305,69.93,7/14/2021
7052,New Milford,65+,No,3969,4407,100,4200,100,7/14/2021
7053,Newington,15-Dec,No,1387,510,36.77,390,28.12,7/14/2021
7054,Newington,16-44,No,10718,7251,67.65,6729,62.78,7/14/2021
7055,Newington,45-64,No,8866,7095,80.02,6600,74.44,7/14/2021
7056,Newington,65+,No,5999,5735,95.6,5510,91.85,7/14/2021
7057,Newtown,15-Dec,No,1946,976,50.15,851,43.73,7/14/2021
7058,Newtown,16-44,No,8553,6421,75.07,5902,69.01,7/14/2021
7059,Newtown,45-64,No,9768,7114,72.83,6569,67.25,7/14/2021
7060,Newtown,65+,No,4111,4472,100,4251,100,7/14/2021
7061,Norfolk,15-Dec,No,88,23,26.14,22,25,7/14/2021
7062,Norfolk,16-44,No,438,232,52.97,206,47.03,7/14/2021
7063,Norfolk,45-64,No,618,380,61.49,358,57.93,7/14/2021
7064,Norfolk,65+,No,345,379,100,363,100,7/14/2021
7065,North Branford,15-Dec,No,747,265,35.48,221,29.59,7/14/2021
7066,North Branford,16-44,No,4437,3169,71.42,2966,66.85,7/14/2021
7067,North Branford,45-64,No,4653,3445,74.04,3262,70.11,7/14/2021
7068,North Branford,65+,No,2781,2868,100,2766,99.46,7/14/2021
7069,North Canaan,15-Dec,No,154,47,30.52,38,24.68,7/14/2021
7070,North Canaan,16-44,No,1111,602,54.19,536,48.24,7/14/2021
7071,North Canaan,45-64,No,906,546,60.26,513,56.62,7/14/2021
7072,North Canaan,65+,No,662,603,91.09,570,86.1,7/14/2021
7073,North Haven,15-Dec,No,1198,515,42.99,443,36.98,7/14/2021
7074,North Haven,16-44,No,7429,6222,83.75,5766,77.61,7/14/2021
7075,North Haven,45-64,No,7402,6118,82.65,5788,78.2,7/14/2021
7076,North Haven,65+,No,5086,5165,100,5011,98.53,7/14/2021
7077,North Stonington,15-Dec,No,246,112,45.53,99,40.24,7/14/2021
7078,North Stonington,16-44,No,1553,825,53.12,769,49.52,7/14/2021
7079,North Stonington,45-64,No,1916,1047,54.65,997,52.04,7/14/2021
7080,North Stonington,65+,No,925,887,95.89,877,94.81,7/14/2021
7081,Norwalk,15-Dec,Yes,3913,2198,56.17,1668,42.63,7/14/2021
7082,Norwalk,16-44,Yes,35366,24286,68.67,21283,60.18,7/14/2021
7083,Norwalk,45-64,Yes,24020,20253,84.32,18531,77.15,7/14/2021
7084,Norwalk,65+,Yes,12058,12629,100,11859,98.35,7/14/2021
7085,Norwich,15-Dec,Yes,2016,746,37,600,29.76,7/14/2021
7086,Norwich,16-44,Yes,15908,7427,46.69,6629,41.67,7/14/2021
7087,Norwich,45-64,Yes,10810,7507,69.44,6974,64.51,7/14/2021
7088,Norwich,65+,Yes,5586,5304,94.95,5080,90.94,7/14/2021
7089,Old Lyme,15-Dec,No,401,212,52.87,179,44.64,7/14/2021
7090,Old Lyme,16-44,No,1840,1424,77.39,1301,70.71,7/14/2021
7091,Old Lyme,45-64,No,2671,1890,70.76,1790,67.02,7/14/2021
7092,Old Lyme,65+,No,1861,1848,99.3,1811,97.31,7/14/2021
7093,Old Saybrook,15-Dec,No,495,310,62.63,261,52.73,7/14/2021
7094,Old Saybrook,16-44,No,2474,2112,85.37,1931,78.05,7/14/2021
7095,Old Saybrook,45-64,No,3410,2860,83.87,2696,79.06,7/14/2021
7096,Old Saybrook,65+,No,2776,2928,100,2820,100,7/14/2021
7097,Orange,15-Dec,Yes,801,327,40.82,276,34.46,7/14/2021
7098,Orange,16-44,Yes,4003,3248,81.14,3026,75.59,7/14/2021
7099,Orange,45-64,Yes,4504,3343,74.22,3136,69.63,7/14/2021
7100,Orange,65+,Yes,2865,2747,95.88,2639,92.11,7/14/2021
7101,Oxford,15-Dec,No,700,322,46,271,38.71,7/14/2021
7102,Oxford,16-44,No,3808,2461,64.63,2286,60.03,7/14/2021
7103,Oxford,45-64,No,4570,3055,66.85,2856,62.49,7/14/2021
7104,Oxford,65+,No,2147,2529,100,2419,100,7/14/2021
7105,Plainfield,15-Dec,Yes,795,244,30.69,216,27.17,7/14/2021
7106,Plainfield,16-44,Yes,5710,2192,38.39,2002,35.06,7/14/2021
7107,Plainfield,45-64,Yes,4330,2815,65.01,2626,60.65,7/14/2021
7108,Plainfield,65+,Yes,2203,2074,94.14,2011,91.28,7/14/2021
7109,Plainville,15-Dec,No,772,311,40.28,215,27.85,7/14/2021
7110,Plainville,16-44,No,6655,3799,57.08,3493,52.49,7/14/2021
7111,Plainville,45-64,No,5299,3756,70.88,3466,65.41,7/14/2021
7112,Plainville,65+,No,2986,2889,96.75,2782,93.17,7/14/2021
7113,Plymouth,15-Dec,No,580,160,27.59,125,21.55,7/14/2021
7114,Plymouth,16-44,No,4241,1967,46.38,1801,42.47,7/14/2021
7115,Plymouth,45-64,No,3937,2256,57.3,2120,53.85,7/14/2021
7116,Plymouth,65+,No,1726,1704,98.73,1632,94.55,7/14/2021
7117,Pomfret,15-Dec,No,258,154,59.69,103,39.92,7/14/2021
7118,Pomfret,16-44,No,1412,786,55.67,715,50.64,7/14/2021
7119,Pomfret,45-64,No,1385,923,66.64,875,63.18,7/14/2021
7120,Pomfret,65+,No,585,676,100,662,100,7/14/2021
7121,Portland,15-Dec,No,496,225,45.36,191,38.51,7/14/2021
7122,Portland,16-44,No,3141,2158,68.7,2002,63.74,7/14/2021
7123,Portland,45-64,No,2994,2232,74.55,2110,70.47,7/14/2021
7124,Portland,65+,No,1610,1696,100,1627,100,7/14/2021
7125,Preston,15-Dec,No,222,65,29.28,46,20.72,7/14/2021
7126,Preston,16-44,No,1409,838,59.47,786,55.78,7/14/2021
7127,Preston,45-64,No,1688,983,58.23,929,55.04,7/14/2021
7128,Preston,65+,No,896,834,93.08,816,91.07,7/14/2021
7129,Prospect,15-Dec,No,496,171,34.48,141,28.43,7/14/2021
7130,Prospect,16-44,No,3034,1851,61.01,1735,57.19,7/14/2021
7131,Prospect,45-64,No,3253,2185,67.17,2059,63.3,7/14/2021
7132,Prospect,65+,No,1763,1806,100,1757,99.66,7/14/2021
7133,Putnam,15-Dec,No,468,130,27.78,110,23.5,7/14/2021
7134,Putnam,16-44,No,3393,1508,44.44,1369,40.35,7/14/2021
7135,Putnam,45-64,No,2733,1699,62.17,1587,58.07,7/14/2021
7136,Putnam,65+,No,1540,1465,95.13,1407,91.36,7/14/2021
7137,Redding,15-Dec,No,627,275,43.86,243,38.76,7/14/2021
7138,Redding,16-44,No,2280,1847,81.01,1691,74.17,7/14/2021
7139,Redding,45-64,No,3423,2262,66.08,2056,60.06,7/14/2021
7140,Redding,65+,No,1770,1458,82.37,1393,78.7,7/14/2021
7141,Resident out of state,15-Dec,,,2476,,1672,,7/14/2021
7142,Resident out of state,16-44,,,36061,,28813,,7/14/2021
7143,Resident out of state,45-64,,,20227,,17198,,7/14/2021
7144,Resident out of state,65+,,,9557,,8098,,7/14/2021
7145,Ridgefield,15-Dec,No,1874,1199,63.98,1065,56.83,7/14/2021
7146,Ridgefield,16-44,No,6942,5744,82.74,5242,75.51,7/14/2021
7147,Ridgefield,45-64,No,8516,6789,79.72,6303,74.01,7/14/2021
7148,Ridgefield,65+,No,3902,4024,100,3879,99.41,7/14/2021
7149,Rocky Hill,15-Dec,No,829,346,41.74,261,31.48,7/14/2021
7150,Rocky Hill,16-44,No,7206,5517,76.56,5122,71.08,7/14/2021
7151,Rocky Hill,45-64,No,5793,4399,75.94,4146,71.57,7/14/2021
7152,Rocky Hill,65+,No,3897,3850,98.79,3685,94.56,7/14/2021
7153,Roxbury,15-Dec,No,123,57,46.34,49,39.84,7/14/2021
7154,Roxbury,16-44,No,489,376,76.89,336,68.71,7/14/2021
7155,Roxbury,45-64,No,856,577,67.41,531,62.03,7/14/2021
7156,Roxbury,65+,No,545,608,100,567,100,7/14/2021
7157,Salem,15-Dec,No,229,93,40.61,83,36.24,7/14/2021
7158,Salem,16-44,No,1425,850,59.65,802,56.28,7/14/2021
7159,Salem,45-64,No,1444,915,63.37,861,59.63,7/14/2021
7160,Salem,65+,No,526,613,100,595,100,7/14/2021
7161,Salisbury,15-Dec,No,147,146,99.32,101,68.71,7/14/2021
7162,Salisbury,16-44,No,792,971,100,882,100,7/14/2021
7163,Salisbury,45-64,No,1261,910,72.16,862,68.36,7/14/2021
7164,Salisbury,65+,No,1151,1133,98.44,1097,95.31,7/14/2021
7165,Scotland,15-Dec,No,97,18,18.56,16,16.49,7/14/2021
7166,Scotland,16-44,No,565,239,42.3,225,39.82,7/14/2021
7167,Scotland,45-64,No,556,336,60.43,320,57.55,7/14/2021
7168,Scotland,65+,No,258,259,100,249,96.51,7/14/2021
7169,Seymour,15-Dec,No,853,307,35.99,256,30.01,7/14/2021
7170,Seymour,16-44,No,5993,3564,59.47,3266,54.5,7/14/2021
7171,Seymour,45-64,No,4937,3661,74.15,3396,68.79,7/14/2021
7172,Seymour,65+,No,2574,2377,92.35,2214,86.01,7/14/2021
7173,Sharon,15-Dec,No,89,35,39.33,28,31.46,7/14/2021
7174,Sharon,16-44,No,605,343,56.69,309,51.07,7/14/2021
7175,Sharon,45-64,No,1047,644,61.51,600,57.31,7/14/2021
7176,Sharon,65+,No,744,749,100,704,94.62,7/14/2021
7177,Shelton,15-Dec,No,2034,737,36.23,624,30.68,7/14/2021
7178,Shelton,16-44,No,13250,8593,64.85,7903,59.65,7/14/2021
7179,Shelton,45-64,No,13126,9441,71.93,8837,67.32,7/14/2021
7180,Shelton,65+,No,7991,7770,97.23,7374,92.28,7/14/2021
7181,Sherman,15-Dec,No,205,75,36.59,58,28.29,7/14/2021
7182,Sherman,16-44,No,904,552,61.06,498,55.09,7/14/2021
7183,Sherman,45-64,No,1402,884,63.05,825,58.84,7/14/2021
7184,Sherman,65+,No,740,699,94.46,679,91.76,7/14/2021
7185,Simsbury,15-Dec,No,1590,956,60.13,837,52.64,7/14/2021
7186,Simsbury,16-44,No,7075,6577,92.96,6112,86.39,7/14/2021
7187,Simsbury,45-64,No,7966,6494,81.52,6091,76.46,7/14/2021
7188,Simsbury,65+,No,3877,4278,100,4158,100,7/14/2021
7189,Somers,15-Dec,No,538,163,30.3,126,23.42,7/14/2021
7190,Somers,16-44,No,4403,2039,46.31,1912,43.42,7/14/2021
7191,Somers,45-64,No,3636,2285,62.84,2150,59.13,7/14/2021
7192,Somers,65+,No,1633,1593,97.55,1528,93.57,7/14/2021
7193,South Windsor,15-Dec,No,1471,883,60.03,720,48.95,7/14/2021
7194,South Windsor,16-44,No,8338,7139,85.62,6655,79.82,7/14/2021
7195,South Windsor,45-64,No,8150,6182,75.85,5834,71.58,7/14/2021
7196,South Windsor,65+,No,4417,4613,100,4450,100,7/14/2021
7197,Southbury,15-Dec,No,981,503,51.27,404,41.18,7/14/2021
7198,Southbury,16-44,No,4827,3472,71.93,3213,66.56,7/14/2021
7199,Southbury,45-64,No,6365,4480,70.38,4203,66.03,7/14/2021
7200,Southbury,65+,No,5611,5430,96.77,5180,92.32,7/14/2021
7201,Southington,15-Dec,No,2318,1069,46.12,911,39.3,7/14/2021
7202,Southington,16-44,No,14046,10010,71.27,9322,66.37,7/14/2021
7203,Southington,45-64,No,13021,9778,75.09,9213,70.75,7/14/2021
7204,Southington,65+,No,8562,8427,98.42,8166,95.37,7/14/2021
7205,Sprague,15-Dec,No,155,55,35.48,43,27.74,7/14/2021
7206,Sprague,16-44,No,1134,473,41.71,432,38.1,7/14/2021
7207,Sprague,45-64,No,869,515,59.26,496,57.08,7/14/2021
7208,Sprague,65+,No,360,425,100,407,100,7/14/2021
7209,Stafford,15-Dec,No,594,159,26.77,131,22.05,7/14/2021
7210,Stafford,16-44,No,4220,1786,42.32,1642,38.91,7/14/2021
7211,Stafford,45-64,No,3678,2385,64.85,2237,60.82,7/14/2021
7212,Stafford,65+,No,1915,1787,93.32,1692,88.36,7/14/2021
7213,Stamford,15-Dec,Yes,5587,3226,57.74,2563,45.87,7/14/2021
7214,Stamford,16-44,Yes,53489,39582,74,34269,64.07,7/14/2021
7215,Stamford,45-64,Yes,32402,28719,88.63,25776,79.55,7/14/2021
7216,Stamford,65+,Yes,18070,18335,100,16815,93.05,7/14/2021
7217,Sterling,15-Dec,No,229,47,20.52,42,18.34,7/14/2021
7218,Sterling,16-44,No,1444,470,32.55,417,28.88,7/14/2021
7219,Sterling,45-64,No,1182,659,55.75,626,52.96,7/14/2021
7220,Sterling,65+,No,352,374,100,364,100,7/14/2021
7221,Stonington,15-Dec,No,876,399,45.55,358,40.87,7/14/2021
7222,Stonington,16-44,No,5256,3225,61.36,2986,56.81,7/14/2021
7223,Stonington,45-64,No,6079,4154,68.33,3946,64.91,7/14/2021
7224,Stonington,65+,No,4232,4634,100,4502,100,7/14/2021
7225,Stratford,15-Dec,No,2580,1069,41.43,895,34.69,7/14/2021
7226,Stratford,16-44,No,18339,10763,58.69,9792,53.39,7/14/2021
7227,Stratford,45-64,No,15454,10928,70.71,10155,65.71,7/14/2021
7228,Stratford,65+,No,9237,7849,84.97,7512,81.33,7/14/2021
7229,Suffield,15-Dec,No,832,356,42.79,292,35.1,7/14/2021
7230,Suffield,16-44,No,6058,3314,54.7,3030,50.02,7/14/2021
7231,Suffield,45-64,No,4839,3583,74.04,3363,69.5,7/14/2021
7232,Suffield,65+,No,2427,2537,100,2380,98.06,7/14/2021
7233,Thomaston,15-Dec,No,401,110,27.43,80,19.95,7/14/2021
7234,Thomaston,16-44,No,2640,1431,54.2,1319,49.96,7/14/2021
7235,Thomaston,45-64,No,2576,1727,67.04,1636,63.51,7/14/2021
7236,Thomaston,65+,No,1163,1171,100,1132,97.33,7/14/2021
7237,Thompson,15-Dec,No,441,90,20.41,59,13.38,7/14/2021
7238,Thompson,16-44,No,3105,1100,35.43,997,32.11,7/14/2021
7239,Thompson,45-64,No,3105,1548,49.86,1452,46.76,7/14/2021
7240,Thompson,65+,No,1508,1283,85.08,1246,82.63,7/14/2021
7241,Tolland,15-Dec,No,980,466,47.55,413,42.14,7/14/2021
7242,Tolland,16-44,No,4831,3433,71.06,3220,66.65,7/14/2021
7243,Tolland,45-64,No,4868,3629,74.55,3391,69.66,7/14/2021
7244,Tolland,65+,No,2135,2314,100,2231,100,7/14/2021
7245,Torrington,15-Dec,Yes,1584,634,40.03,503,31.76,7/14/2021
7246,Torrington,16-44,Yes,12094,6492,53.68,5885,48.66,7/14/2021
7247,Torrington,45-64,Yes,10743,7410,68.98,6913,64.35,7/14/2021
7248,Torrington,65+,Yes,6185,5827,94.21,5585,90.3,7/14/2021
7249,Trumbull,15-Dec,No,2294,1262,55.01,1081,47.12,7/14/2021
7250,Trumbull,16-44,No,11041,9031,81.8,8350,75.63,7/14/2021
7251,Trumbull,45-64,No,11176,8860,79.28,8364,74.84,7/14/2021
7252,Trumbull,65+,No,6866,6224,90.65,5911,86.09,7/14/2021
7253,Union,15-Dec,No,45,9,20,8,17.78,7/14/2021
7254,Union,16-44,No,226,107,47.35,101,44.69,7/14/2021
7255,Union,45-64,No,305,182,59.67,177,58.03,7/14/2021
7256,Union,65+,No,169,193,100,177,100,7/14/2021
7257,Vernon,15-Dec,Yes,1190,601,50.5,514,43.19,7/14/2021
7258,Vernon,16-44,Yes,11294,7273,64.4,6695,59.28,7/14/2021
7259,Vernon,45-64,Yes,7999,5943,74.3,5596,69.96,7/14/2021
7260,Vernon,65+,Yes,5032,5031,99.98,4823,95.85,7/14/2021
7261,Voluntown,15-Dec,No,136,43,31.62,36,26.47,7/14/2021
7262,Voluntown,16-44,No,869,348,40.05,321,36.94,7/14/2021
7263,Voluntown,45-64,No,948,584,61.6,550,58.02,7/14/2021
7264,Voluntown,65+,No,316,409,100,387,100,7/14/2021
7265,Wallingford,15-Dec,No,2113,1038,49.12,893,42.26,7/14/2021
7266,Wallingford,16-44,No,15455,10852,70.22,10095,65.32,7/14/2021
7267,Wallingford,45-64,No,13953,10223,73.27,9617,68.92,7/14/2021
7268,Wallingford,65+,No,8045,8254,100,7927,98.53,7/14/2021
7269,Warren,15-Dec,No,69,28,40.58,28,40.58,7/14/2021
7270,Warren,16-44,No,370,212,57.3,195,52.7,7/14/2021
7271,Warren,45-64,No,514,368,71.6,345,67.12,7/14/2021
7272,Warren,65+,No,325,314,96.62,301,92.62,7/14/2021
7273,Washington,15-Dec,No,156,120,76.92,83,53.21,7/14/2021
7274,Washington,16-44,No,878,716,81.55,659,75.06,7/14/2021
7275,Washington,45-64,No,1259,885,70.29,807,64.1,7/14/2021
7276,Washington,65+,No,846,887,100,842,99.53,7/14/2021
7277,Waterbury,15-Dec,Yes,5992,1505,25.12,1069,17.84,7/14/2021
7278,Waterbury,16-44,Yes,43643,19807,45.38,16877,38.67,7/14/2021
7279,Waterbury,45-64,Yes,27429,18827,68.64,17064,62.21,7/14/2021
7280,Waterbury,65+,Yes,13896,12011,86.43,11315,81.43,7/14/2021
7281,Waterford,15-Dec,Yes,969,433,44.69,374,38.6,7/14/2021
7282,Waterford,16-44,Yes,5732,3941,68.75,3665,63.94,7/14/2021
7283,Waterford,45-64,Yes,6259,4617,73.77,4363,69.71,7/14/2021
7284,Waterford,65+,Yes,4236,4073,96.15,3954,93.34,7/14/2021
7285,Watertown,15-Dec,No,1118,363,32.47,303,27.1,7/14/2021
7286,Watertown,16-44,No,7117,4454,62.58,4072,57.22,7/14/2021
7287,Watertown,45-64,No,7146,4974,69.61,4682,65.52,7/14/2021
7288,Watertown,65+,No,4055,3941,97.19,3784,93.32,7/14/2021
7289,West Hartford,15-Dec,Yes,3400,2433,71.56,2152,63.29,7/14/2021
7290,West Hartford,16-44,Yes,22577,19021,84.25,17550,77.73,7/14/2021
7291,West Hartford,45-64,Yes,17430,15006,86.09,13886,79.67,7/14/2021
7292,West Hartford,65+,Yes,11042,11190,100,10629,96.26,7/14/2021
7293,West Haven,15-Dec,Yes,2754,968,35.15,763,27.71,7/14/2021
7294,West Haven,16-44,Yes,23334,12759,54.68,11406,48.88,7/14/2021
7295,West Haven,45-64,Yes,14336,10650,74.29,9879,68.91,7/14/2021
7296,West Haven,65+,Yes,7347,7047,95.92,6799,92.54,7/14/2021
7297,Westbrook,15-Dec,No,298,135,45.3,111,37.25,7/14/2021
7298,Westbrook,16-44,No,2113,1364,64.55,1220,57.74,7/14/2021
7299,Westbrook,45-64,No,2201,1705,77.46,1606,72.97,7/14/2021
7300,Westbrook,65+,No,1633,1666,100,1610,98.59,7/14/2021
7301,Weston,15-Dec,No,886,597,67.38,523,59.03,7/14/2021
7302,Weston,16-44,No,2624,2365,90.13,2131,81.21,7/14/2021
7303,Weston,45-64,No,3769,3017,80.05,2830,75.09,7/14/2021
7304,Weston,65+,No,1323,1462,100,1390,100,7/14/2021
7305,Westport,15-Dec,No,2075,1618,77.98,1468,70.75,7/14/2021
7306,Westport,16-44,No,6935,6345,91.49,5690,82.05,7/14/2021
7307,Westport,45-64,No,9291,8064,86.79,7468,80.38,7/14/2021
7308,Westport,65+,No,4605,4374,94.98,4168,90.51,7/14/2021
7309,Wethersfield,15-Dec,No,1269,636,50.12,533,42,7/14/2021
7310,Wethersfield,16-44,No,8591,6789,79.02,6286,73.17,7/14/2021
7311,Wethersfield,45-64,No,7852,6326,80.57,5965,75.97,7/14/2021
7312,Wethersfield,65+,No,5417,4995,92.21,4832,89.2,7/14/2021
7313,Willington,15-Dec,No,251,111,44.22,100,39.84,7/14/2021
7314,Willington,16-44,No,2639,1193,45.21,1099,41.64,7/14/2021
7315,Willington,45-64,No,1774,1135,63.98,1075,60.6,7/14/2021
7316,Willington,65+,No,735,854,100,824,100,7/14/2021
7317,Wilton,15-Dec,No,1470,1003,68.23,894,60.82,7/14/2021
7318,Wilton,16-44,No,5053,4585,90.74,4118,81.5,7/14/2021
7319,Wilton,45-64,No,6127,5095,83.16,4755,77.61,7/14/2021
7320,Wilton,65+,No,2814,3048,100,2880,100,7/14/2021
7321,Winchester,15-Dec,Yes,493,124,25.15,102,20.69,7/14/2021
7322,Winchester,16-44,Yes,3606,1701,47.17,1500,41.6,7/14/2021
7323,Winchester,45-64,Yes,3555,2124,59.75,1969,55.39,7/14/2021
7324,Winchester,65+,Yes,1998,1854,92.79,1775,88.84,7/14/2021
7325,Windham,15-Dec,Yes,1325,386,29.13,294,22.19,7/14/2021
7326,Windham,16-44,Yes,11475,4919,42.87,4456,38.83,7/14/2021
7327,Windham,45-64,Yes,5600,3893,69.52,3658,65.32,7/14/2021
7328,Windham,65+,Yes,3234,2931,90.63,2793,86.36,7/14/2021
7329,Windsor,15-Dec,No,1439,602,41.83,490,34.05,7/14/2021
7330,Windsor,16-44,No,9963,6306,63.29,5708,57.29,7/14/2021
7331,Windsor,45-64,No,9084,6727,74.05,6296,69.31,7/14/2021
7332,Windsor,65+,No,4943,5513,100,5250,100,7/14/2021
7333,Windsor Locks,15-Dec,Yes,571,238,41.68,188,32.92,7/14/2021
7334,Windsor Locks,16-44,Yes,4366,2516,57.63,2321,53.16,7/14/2021
7335,Windsor Locks,45-64,Yes,3887,2734,70.34,2536,65.24,7/14/2021
7336,Windsor Locks,65+,Yes,2185,2216,100,2130,97.48,7/14/2021
7337,Wolcott,15-Dec,No,912,316,34.65,270,29.61,7/14/2021
7338,Wolcott,16-44,No,5476,3232,59.02,2930,53.51,7/14/2021
7339,Wolcott,45-64,No,5558,3817,68.68,3519,63.31,7/14/2021
7340,Wolcott,65+,No,2780,2680,96.4,2565,92.27,7/14/2021
7341,Woodbridge,15-Dec,No,528,322,60.98,292,55.3,7/14/2021
7342,Woodbridge,16-44,No,2361,2091,88.56,1962,83.1,7/14/2021
7343,Woodbridge,45-64,No,3010,2284,75.88,2167,71.99,7/14/2021
7344,Woodbridge,65+,No,1821,1836,100,1766,96.98,7/14/2021
7345,Woodbury,15-Dec,No,433,193,44.57,161,37.18,7/14/2021
7346,Woodbury,16-44,No,2764,1713,61.98,1567,56.69,7/14/2021
7347,Woodbury,45-64,No,3458,2404,69.52,2271,65.67,7/14/2021
7348,Woodbury,65+,No,2015,2027,100,1955,97.02,7/14/2021
7349,Woodstock,15-Dec,No,444,187,42.12,166,37.39,7/14/2021
7350,Woodstock,16-44,No,2386,1326,55.57,1201,50.34,7/14/2021
7351,Woodstock,45-64,No,2804,1760,62.77,1674,59.7,7/14/2021
7352,Woodstock,65+,No,1217,1328,100,1295,100,7/14/2021
7353,Address pending validation,15-Dec,,,31,,14,,7/21/2021
7354,Address pending validation,16-44,,,1787,,1565,,7/21/2021
7355,Address pending validation,45-64,,,1679,,1508,,7/21/2021
7356,Address pending validation,65+,,,844,,764,,7/21/2021
7357,Andover,15-Dec,No,207,74,35.75,65,31.4,7/21/2021
7358,Andover,16-44,No,1045,640,61.24,597,57.13,7/21/2021
7359,Andover,45-64,No,1217,863,70.91,817,67.13,7/21/2021
7360,Andover,65+,No,421,481,100,470,100,7/21/2021
7361,Ansonia,15-Dec,Yes,1008,270,26.79,209,20.73,7/21/2021
7362,Ansonia,16-44,Yes,7283,3660,50.25,3307,45.41,7/21/2021
7363,Ansonia,45-64,Yes,5365,3686,68.7,3372,62.85,7/21/2021
7364,Ansonia,65+,Yes,2535,2159,85.17,2017,79.57,7/21/2021
7365,Ashford,15-Dec,No,192,91,47.4,86,44.79,7/21/2021
7366,Ashford,16-44,No,1487,800,53.8,755,50.77,7/21/2021
7367,Ashford,45-64,No,1456,950,65.25,904,62.09,7/21/2021
7368,Ashford,65+,No,572,693,100,674,100,7/21/2021
7369,Avon,15-Dec,No,1233,795,64.48,686,55.64,7/21/2021
7370,Avon,16-44,No,5149,4872,94.62,4514,87.67,7/21/2021
7371,Avon,45-64,No,5968,5006,83.88,4683,78.47,7/21/2021
