,RPT_Date,Jurisdictions,Cases,DoD_Cases,DoD_Cases_7dy,DoD_Cases_7dy_ave
22780,09JUN2020,Jackson,29.0,1.0,2.0,0.2857142857
22781,10JUN2020,Jackson,30.0,1.0,3.0,0.42857142859999997
22782,11JUN2020,Jackson,30.0,0.0,3.0,0.42857142859999997
22783,12JUN2020,Jackson,32.0,2.0,5.0,0.7142857143000001
22784,13JUN2020,Jackson,30.0,-2.0,3.0,0.42857142859999997
22785,14JUN2020,Jackson,30.0,0.0,2.0,0.2857142857
22786,15JUN2020,Jackson,30.0,0.0,2.0,0.2857142857
22787,16JUN2020,Jackson,32.0,2.0,3.0,0.42857142859999997
22788,17JUN2020,Jackson,32.0,0.0,2.0,0.2857142857
22789,18JUN2020,Jackson,32.0,0.0,2.0,0.2857142857
22790,19JUN2020,Jackson,32.0,0.0,0.0,0.0
22791,20JUN2020,Jackson,32.0,0.0,2.0,0.2857142857
22792,21JUN2020,Jackson,32.0,0.0,2.0,0.2857142857
22793,22JUN2020,Jackson,34.0,2.0,4.0,0.5714285714
22794,23JUN2020,Jackson,33.0,-1.0,1.0,0.14285714289999998
22795,24JUN2020,Jackson,33.0,0.0,1.0,0.14285714289999998
22796,25JUN2020,Jackson,34.0,1.0,2.0,0.2857142857
22797,26JUN2020,Jackson,35.0,1.0,3.0,0.42857142859999997
22798,27JUN2020,Jackson,35.0,0.0,3.0,0.42857142859999997
22799,28JUN2020,Jackson,35.0,0.0,3.0,0.42857142859999997
22800,29JUN2020,Jackson,35.0,0.0,1.0,0.14285714289999998
22801,30JUN2020,Jackson,38.0,3.0,5.0,0.7142857143000001
22802,01JUL2020,Jackson,38.0,0.0,5.0,0.7142857143000001
22803,02JUL2020,Jackson,38.0,0.0,4.0,0.5714285714
22804,03JUL2020,Jackson,43.0,5.0,8.0,1.1428571429
22805,04JUL2020,Jackson,47.0,4.0,12.0,1.7142857143
22806,05JUL2020,Jackson,48.0,1.0,13.0,1.8571428571000002
22807,06JUL2020,Jackson,48.0,0.0,13.0,1.8571428571000002
22808,07JUL2020,Jackson,53.0,5.0,15.0,2.1428571429
22809,08JUL2020,Jackson,54.0,1.0,16.0,2.2857142857
22810,09JUL2020,Jackson,54.0,0.0,16.0,2.2857142857
22811,10JUL2020,Jackson,55.0,1.0,12.0,1.7142857143
22812,11JUL2020,Jackson,57.0,2.0,10.0,1.4285714286000002
22813,12JUL2020,Jackson,57.0,0.0,9.0,1.2857142857
22814,13JUL2020,Jackson,57.0,0.0,9.0,1.2857142857
22815,14JUL2020,Jackson,72.0,15.0,19.0,2.7142857143
22816,15JUL2020,Jackson,128.0,56.0,74.0,10.571428571
22817,16JUL2020,Jackson,166.0,38.0,112.0,16.0
22818,17JUL2020,Jackson,169.0,3.0,114.0,16.285714285999997
22819,18JUL2020,Jackson,211.0,42.0,154.0,22.0
22820,19JUL2020,Jackson,211.0,0.0,154.0,22.0
22821,20JUL2020,Jackson,215.0,4.0,158.0,22.571428571
22822,21JUL2020,Jackson,219.0,4.0,147.0,21.0
22823,22JUL2020,Jackson,228.0,9.0,100.0,14.285714286
22824,23JUL2020,Jackson,252.0,24.0,86.0,12.285714286
22825,24JUL2020,Jackson,302.0,50.0,133.0,19.0
22826,25JUL2020,Jackson,346.0,44.0,135.0,19.285714285999997
22827,26JUL2020,Jackson,370.0,24.0,159.0,22.714285714000003
22828,27JUL2020,Jackson,384.0,14.0,169.0,24.142857143
22829,28JUL2020,Jackson,395.0,11.0,176.0,25.142857143
22830,29JUL2020,Jackson,424.0,29.0,196.0,28.0
22831,30JUL2020,Jackson,442.0,18.0,190.0,27.142857143
22832,31JUL2020,Jackson,468.0,26.0,166.0,23.714285714000003
22833,01AUG2020,Jackson,478.0,10.0,132.0,18.857142857
22834,02AUG2020,Jackson,486.0,8.0,116.0,16.571428571
22835,03AUG2020,Jackson,486.0,0.0,102.0,14.571428570999998
22836,04AUG2020,Jackson,489.0,3.0,94.0,13.428571429000002
22837,05AUG2020,Jackson,497.0,8.0,73.0,10.428571429
22838,06AUG2020,Jackson,504.0,7.0,62.0,8.857142857100001
22839,07AUG2020,Jackson,514.0,10.0,46.0,6.5714285714
22840,08AUG2020,Jackson,518.0,4.0,40.0,5.7142857143
22841,09AUG2020,Jackson,523.0,5.0,37.0,5.2857142857
22842,10AUG2020,Jackson,523.0,0.0,37.0,5.2857142857
22843,11AUG2020,Jackson,527.0,4.0,38.0,5.4285714286
22844,12AUG2020,Jackson,531.0,4.0,34.0,4.8571428570999995
22845,13AUG2020,Jackson,532.0,1.0,28.0,4.0
22846,14AUG2020,Jackson,535.0,3.0,21.0,3.0
22847,15AUG2020,Jackson,537.0,2.0,19.0,2.7142857143
22848,16AUG2020,Jackson,537.0,0.0,14.0,2.0
22849,17AUG2020,Jackson,538.0,1.0,15.0,2.1428571429
22850,18AUG2020,Jackson,544.0,6.0,17.0,2.4285714286
22851,19AUG2020,Jackson,546.0,2.0,15.0,2.1428571429
22852,20AUG2020,Jackson,553.0,7.0,21.0,3.0
22853,21AUG2020,Jackson,555.0,2.0,20.0,2.8571428571
22854,22AUG2020,Jackson,560.0,5.0,23.0,3.2857142857
22855,23AUG2020,Jackson,565.0,5.0,28.0,4.0
22856,24AUG2020,Jackson,566.0,1.0,28.0,4.0
22857,25AUG2020,Jackson,570.0,4.0,26.0,3.7142857143
22858,26AUG2020,Jackson,576.0,6.0,30.0,4.2857142857
22859,27AUG2020,Jackson,575.0,-1.0,22.0,3.1428571429
22860,28AUG2020,Jackson,579.0,4.0,24.0,3.4285714286
22861,29AUG2020,Jackson,579.0,0.0,19.0,2.7142857143
22862,30AUG2020,Jackson,591.0,12.0,26.0,3.7142857143
22863,31AUG2020,Jackson,596.0,5.0,30.0,4.2857142857
22864,01SEP2020,Jackson,596.0,0.0,26.0,3.7142857143
22865,02SEP2020,Jackson,597.0,1.0,21.0,3.0
22866,03SEP2020,Jackson,602.0,5.0,27.0,3.8571428571
22867,04SEP2020,Jackson,614.0,12.0,35.0,5.0
22868,05SEP2020,Jackson,616.0,2.0,37.0,5.2857142857
22869,06SEP2020,Jackson,620.0,4.0,29.0,4.1428571429000005
22870,07SEP2020,Jackson,623.0,3.0,27.0,3.8571428571
22871,08SEP2020,Jackson,626.0,3.0,30.0,4.2857142857
22872,09SEP2020,Jackson,628.0,2.0,31.0,4.4285714286
22873,10SEP2020,Jackson,637.0,9.0,35.0,5.0
22874,11SEP2020,Jackson,642.0,5.0,28.0,4.0
22875,12SEP2020,Jackson,646.0,4.0,30.0,4.2857142857
22876,13SEP2020,Jackson,649.0,3.0,29.0,4.1428571429000005
22877,14SEP2020,Jackson,650.0,1.0,27.0,3.8571428571
22878,15SEP2020,Jackson,653.0,3.0,27.0,3.8571428571
22879,16SEP2020,Jackson,670.0,17.0,42.0,6.0
22880,17SEP2020,Jackson,684.0,14.0,47.0,6.7142857143
22881,18SEP2020,Jackson,691.0,7.0,49.0,7.0
22882,19SEP2020,Jackson,698.0,7.0,52.0,7.4285714286
22883,20SEP2020,Jackson,699.0,1.0,50.0,7.1428571429
22884,21SEP2020,Jackson,702.0,3.0,52.0,7.4285714286
22885,22SEP2020,Jackson,709.0,7.0,56.0,8.0
22886,23SEP2020,Jackson,729.0,20.0,59.0,8.4285714286
22887,24SEP2020,Jackson,739.0,10.0,55.0,7.8571428571
22888,25SEP2020,Jackson,747.0,8.0,56.0,8.0
22889,26SEP2020,Jackson,759.0,12.0,61.0,8.714285714299999
22890,27SEP2020,Jackson,765.0,6.0,66.0,9.4285714286
22891,28SEP2020,Jackson,775.0,10.0,73.0,10.428571429
22892,29SEP2020,Jackson,785.0,10.0,76.0,10.857142857000001
22893,30SEP2020,Jackson,793.0,8.0,64.0,9.142857142899999
22894,01OCT2020,Jackson,799.0,6.0,60.0,8.5714285714
22895,02OCT2020,Jackson,822.0,23.0,75.0,10.714285713999999
22896,03OCT2020,Jackson,827.0,5.0,68.0,9.714285714299999
22897,04OCT2020,Jackson,835.0,8.0,70.0,10.0
22898,05OCT2020,Jackson,845.0,10.0,70.0,10.0
22899,06OCT2020,Jackson,861.0,16.0,76.0,10.857142857000001
22900,07OCT2020,Jackson,870.0,9.0,77.0,11.0
22901,08OCT2020,Jackson,893.0,23.0,94.0,13.428571429000002
22902,09OCT2020,Jackson,913.0,20.0,91.0,13.0
22903,10OCT2020,Jackson,937.0,24.0,110.0,15.714285714
22904,11OCT2020,Jackson,943.0,6.0,108.0,15.428571429000002
22905,12OCT2020,Jackson,943.0,0.0,98.0,14.0
22906,13OCT2020,Jackson,961.0,18.0,100.0,14.285714286
22907,14OCT2020,Jackson,976.0,15.0,106.0,15.142857142999999
22908,15OCT2020,Jackson,980.0,4.0,87.0,12.428571429000002
22909,16OCT2020,Jackson,991.0,11.0,78.0,11.142857142999999
22910,17OCT2020,Jackson,1016.0,25.0,79.0,11.285714286
22911,18OCT2020,Jackson,1018.0,2.0,75.0,10.714285713999999
22912,19OCT2020,Jackson,1019.0,1.0,76.0,10.857142857000001
22913,20OCT2020,Jackson,1041.0,22.0,80.0,11.428571429000002
22914,21OCT2020,Jackson,1069.0,28.0,93.0,13.285714286
22915,22OCT2020,Jackson,1081.0,12.0,101.0,14.428571429000002
22916,23OCT2020,Jackson,1093.0,12.0,102.0,14.571428570999998
22917,24OCT2020,Jackson,1112.0,19.0,96.0,13.714285714
22918,25OCT2020,Jackson,1114.0,2.0,96.0,13.714285714
22919,26OCT2020,Jackson,1116.0,2.0,97.0,13.857142857000001
22920,27OCT2020,Jackson,1122.0,6.0,81.0,11.571428570999998
22921,28OCT2020,Jackson,1132.0,10.0,63.0,9.0
22922,29OCT2020,Jackson,1141.0,9.0,60.0,8.5714285714
22923,30OCT2020,Jackson,1154.0,13.0,61.0,8.714285714299999
22924,31OCT2020,Jackson,1169.0,15.0,57.0,8.142857142899999
22925,01NOV2020,Jackson,1189.0,20.0,75.0,10.714285713999999
22926,02NOV2020,Jackson,1198.0,9.0,82.0,11.714285714
22927,03NOV2020,Jackson,1204.0,6.0,82.0,11.714285714
22928,04NOV2020,Jackson,1223.0,19.0,91.0,13.0
22929,05NOV2020,Jackson,1239.0,16.0,98.0,14.0
22930,06NOV2020,Jackson,1258.0,19.0,104.0,14.857142857000001
22931,08NOV2020,Jackson,1295.0,37.0,126.0,18.0
22932,09NOV2020,Jackson,1313.0,18.0,124.0,17.714285714000003
22933,10NOV2020,Jackson,1327.0,14.0,129.0,18.428571429
22934,11NOV2020,Jackson,1349.0,22.0,145.0,20.714285714000003
22935,12NOV2020,Jackson,1372.0,23.0,149.0,21.285714285999997
22936,13NOV2020,Jackson,1402.0,30.0,163.0,23.285714285999997
22937,14NOV2020,Jackson,1475.0,73.0,217.0,31.0
22938,15NOV2020,Jackson,1499.0,24.0,204.0,29.142857143
22939,16NOV2020,Jackson,1534.0,35.0,221.0,31.571428571
22940,17NOV2020,Jackson,1551.0,17.0,224.0,32.0
22941,18NOV2020,Jackson,1585.0,34.0,236.0,33.714285714
22942,19NOV2020,Jackson,1603.0,18.0,231.0,33.0
22943,20NOV2020,Jackson,1612.0,9.0,210.0,30.0
22944,21NOV2020,Jackson,1638.0,26.0,163.0,23.285714285999997
22945,22NOV2020,Jackson,1688.0,50.0,189.0,27.0
22946,23NOV2020,Jackson,1730.0,42.0,196.0,28.0
22947,24NOV2020,Jackson,1736.0,6.0,185.0,26.428571429
22948,25NOV2020,Jackson,1782.0,46.0,197.0,28.142857143
22949,26NOV2020,Jackson,1814.0,32.0,211.0,30.142857143
22950,27NOV2020,Jackson,1849.0,35.0,237.0,33.857142857
22951,28NOV2020,Jackson,1856.0,7.0,218.0,31.142857143
22952,29NOV2020,Jackson,1863.0,7.0,175.0,25.0
22953,30NOV2020,Jackson,1911.0,48.0,181.0,25.857142857
22954,01DEC2020,Jackson,1918.0,7.0,182.0,26.0
22955,02DEC2020,Jackson,1938.0,20.0,156.0,22.285714285999997
22956,03DEC2020,Jackson,1946.0,8.0,132.0,18.857142857
22957,04DEC2020,Jackson,1966.0,20.0,117.0,16.714285714000003
22958,05DEC2020,Jackson,2002.0,36.0,146.0,20.857142857
22959,06DEC2020,Jackson,2034.0,32.0,171.0,24.428571429
22960,07DEC2020,Jackson,2040.0,6.0,129.0,18.428571429
22961,08DEC2020,Jackson,2038.0,-2.0,120.0,17.142857143
22962,09DEC2020,Jackson,2051.0,13.0,113.0,16.142857143
22963,10DEC2020,Jackson,2061.0,10.0,115.0,16.428571429
22964,11DEC2020,Jackson,2072.0,11.0,106.0,15.142857142999999
22965,12DEC2020,Jackson,2093.0,21.0,91.0,13.0
22966,13DEC2020,Jackson,2157.0,64.0,123.0,17.571428571
22967,14DEC2020,Jackson,2159.0,2.0,119.0,17.0
22968,15DEC2020,Jackson,2169.0,10.0,131.0,18.714285714000003
22969,16DEC2020,Jackson,2177.0,8.0,126.0,18.0
22970,17DEC2020,Jackson,2184.0,7.0,123.0,17.571428571
22971,18DEC2020,Jackson,2204.0,20.0,132.0,18.857142857
22972,19DEC2020,Jackson,2211.0,7.0,118.0,16.857142857
22973,20DEC2020,Jackson,2230.0,19.0,73.0,10.428571429
22974,21DEC2020,Jackson,2237.0,7.0,78.0,11.142857142999999
22975,22DEC2020,Jackson,2240.0,3.0,71.0,10.142857142999999
22976,23DEC2020,Jackson,2265.0,25.0,88.0,12.571428570999998
22977,24DEC2020,Jackson,2279.0,14.0,95.0,13.571428570999998
22978,25DEC2020,Jackson,2300.0,21.0,96.0,13.714285714
22979,26DEC2020,Jackson,2306.0,6.0,95.0,13.571428570999998
22980,27DEC2020,Jackson,2307.0,1.0,77.0,11.0
22981,28DEC2020,Jackson,2315.0,8.0,78.0,11.142857142999999
22982,29DEC2020,Jackson,2315.0,0.0,75.0,10.714285713999999
22983,30DEC2020,Jackson,2323.0,8.0,58.0,8.285714285700001
22984,31DEC2020,Jackson,2336.0,13.0,57.0,8.142857142899999
22985,01JAN2021,Jackson,2355.0,19.0,55.0,7.8571428571
22986,02JAN2021,Jackson,2375.0,20.0,69.0,9.857142857100001
22987,03JAN2021,Jackson,2379.0,4.0,72.0,10.285714286000001
22988,04JAN2021,Jackson,2379.0,0.0,64.0,9.142857142899999
22989,05JAN2021,Jackson,2385.0,6.0,70.0,10.0
22990,06JAN2021,Jackson,2397.0,12.0,74.0,10.571428571
22991,07JAN2021,Jackson,2403.0,6.0,67.0,9.5714285714
22992,08JAN2021,Jackson,2419.0,16.0,64.0,9.142857142899999
22993,09JAN2021,Jackson,2441.0,22.0,66.0,9.4285714286
22994,10JAN2021,Jackson,2492.0,51.0,113.0,16.142857143
22995,11JAN2021,Jackson,2523.0,31.0,144.0,20.571428571
22996,12JAN2021,Jackson,2529.0,6.0,144.0,20.571428571
22997,13JAN2021,Jackson,2548.0,19.0,151.0,21.571428571
22998,14JAN2021,Jackson,2553.0,5.0,150.0,21.428571429
22999,15JAN2021,Jackson,2559.0,6.0,140.0,20.0
23000,16JAN2021,Jackson,2575.0,16.0,134.0,19.142857143
23001,17JAN2021,Jackson,2598.0,23.0,106.0,15.142857142999999
23002,18JAN2021,Jackson,2607.0,9.0,84.0,12.0
23003,19JAN2021,Jackson,2609.0,2.0,80.0,11.428571429000002
23004,20JAN2021,Jackson,2612.0,3.0,64.0,9.142857142899999
23005,21JAN2021,Jackson,2622.0,10.0,69.0,9.857142857100001
23006,22JAN2021,Jackson,2624.0,2.0,65.0,9.285714285700001
23007,23JAN2021,Jackson,2643.0,19.0,68.0,9.714285714299999
23008,24JAN2021,Jackson,2664.0,21.0,66.0,9.4285714286
23009,25JAN2021,Jackson,2667.0,3.0,60.0,8.5714285714
23010,26JAN2021,Jackson,2673.0,6.0,64.0,9.142857142899999
23011,27JAN2021,Jackson,2688.0,15.0,76.0,10.857142857000001
23012,28JAN2021,Jackson,2695.0,7.0,73.0,10.428571429
23013,29JAN2021,Jackson,2700.0,5.0,76.0,10.857142857000001
23014,30JAN2021,Jackson,2706.0,6.0,63.0,9.0
23015,31JAN2021,Jackson,2708.0,2.0,44.0,6.2857142857
23016,01FEB2021,Jackson,2708.0,0.0,41.0,5.8571428571
23017,02FEB2021,Jackson,2708.0,0.0,35.0,5.0
23018,03FEB2021,Jackson,2719.0,11.0,31.0,4.4285714286
23019,04FEB2021,Jackson,2748.0,29.0,53.0,7.5714285714
23020,05FEB2021,Jackson,2759.0,11.0,59.0,8.4285714286
23021,06FEB2021,Jackson,2774.0,15.0,68.0,9.714285714299999
23022,07FEB2021,Jackson,2783.0,9.0,75.0,10.714285713999999
23023,08FEB2021,Jackson,2784.0,1.0,76.0,10.857142857000001
23024,09FEB2021,Jackson,2787.0,3.0,79.0,11.285714286
23025,10FEB2021,Jackson,2800.0,13.0,81.0,11.571428570999998
23026,11FEB2021,Jackson,2810.0,10.0,62.0,8.857142857100001
23027,12FEB2021,Jackson,2821.0,11.0,62.0,8.857142857100001
23028,13FEB2021,Jackson,2826.0,5.0,52.0,7.4285714286
23029,14FEB2021,Jackson,2833.0,7.0,50.0,7.1428571429
23030,15FEB2021,Jackson,2838.0,5.0,54.0,7.7142857143
23031,16FEB2021,Jackson,2839.0,1.0,52.0,7.4285714286
23032,17FEB2021,Jackson,2847.0,8.0,47.0,6.7142857143
23033,18FEB2021,Jackson,2853.0,6.0,43.0,6.1428571429
23034,19FEB2021,Jackson,2862.0,9.0,41.0,5.8571428571
23035,20FEB2021,Jackson,2868.0,6.0,42.0,6.0
23036,21FEB2021,Jackson,2868.0,0.0,35.0,5.0
23037,22FEB2021,Jackson,2868.0,0.0,30.0,4.2857142857
23038,23FEB2021,Jackson,2868.0,0.0,29.0,4.1428571429000005
23039,24FEB2021,Jackson,2871.0,3.0,24.0,3.4285714286
23040,25FEB2021,Jackson,2885.0,14.0,32.0,4.5714285714
23041,26FEB2021,Jackson,2894.0,9.0,32.0,4.5714285714
23042,27FEB2021,Jackson,2899.0,5.0,31.0,4.4285714286
23043,28FEB2021,Jackson,2915.0,16.0,47.0,6.7142857143
23044,01MAR2021,Jackson,2918.0,3.0,50.0,7.1428571429
23045,02MAR2021,Jackson,2923.0,5.0,55.0,7.8571428571
23046,03MAR2021,Jackson,2925.0,2.0,54.0,7.7142857143
23047,04MAR2021,Jackson,2936.0,11.0,51.0,7.2857142857
23048,05MAR2021,Jackson,2951.0,15.0,57.0,8.142857142899999
23049,06MAR2021,Jackson,2955.0,4.0,56.0,8.0
23050,07MAR2021,Jackson,2957.0,2.0,42.0,6.0
23051,08MAR2021,Jackson,2957.0,0.0,39.0,5.5714285714
23052,09MAR2021,Jackson,2957.0,0.0,34.0,4.8571428570999995
23053,10MAR2021,Jackson,2959.0,2.0,34.0,4.8571428570999995
23054,11MAR2021,Jackson,2960.0,1.0,24.0,3.4285714286
23055,12MAR2021,Jackson,2962.0,2.0,11.0,1.5714285713999998
23056,13MAR2021,Jackson,2968.0,6.0,13.0,1.8571428571000002
23057,14MAR2021,Jackson,2972.0,4.0,15.0,2.1428571429
23058,15MAR2021,Jackson,2973.0,1.0,16.0,2.2857142857
23059,16MAR2021,Jackson,2973.0,0.0,16.0,2.2857142857
23060,17MAR2021,Jackson,2984.0,11.0,25.0,3.5714285714
23061,18MAR2021,Jackson,2985.0,1.0,25.0,3.5714285714
23062,19MAR2021,Jackson,2989.0,4.0,27.0,3.8571428571
23063,20MAR2021,Jackson,2992.0,3.0,24.0,3.4285714286
23064,21MAR2021,Jackson,2997.0,5.0,25.0,3.5714285714
23065,22MAR2021,Jackson,2999.0,2.0,26.0,3.7142857143
23066,23MAR2021,Jackson,2999.0,0.0,26.0,3.7142857143
23067,24MAR2021,Jackson,3009.0,10.0,25.0,3.5714285714
23068,25MAR2021,Jackson,3010.0,1.0,25.0,3.5714285714
23069,26MAR2021,Jackson,3018.0,8.0,29.0,4.1428571429000005
23070,27MAR2021,Jackson,3019.0,1.0,27.0,3.8571428571
23071,28MAR2021,Jackson,3027.0,8.0,30.0,4.2857142857
23072,29MAR2021,Jackson,3027.0,0.0,28.0,4.0
23073,30MAR2021,Jackson,3028.0,1.0,29.0,4.1428571429000005
23074,31MAR2021,Jackson,3040.0,12.0,31.0,4.4285714286
23075,01APR2021,Jackson,3043.0,3.0,33.0,4.7142857143
23076,02APR2021,Jackson,3049.0,6.0,31.0,4.4285714286
23077,03APR2021,Jackson,3057.0,8.0,38.0,5.4285714286
23078,04APR2021,Jackson,3066.0,9.0,39.0,5.5714285714
23079,05APR2021,Jackson,3068.0,2.0,41.0,5.8571428571
23080,06APR2021,Jackson,3068.0,0.0,40.0,5.7142857143
23081,07APR2021,Jackson,3075.0,7.0,35.0,5.0
23082,08APR2021,Jackson,3079.0,4.0,36.0,5.1428571429000005
23083,09APR2021,Jackson,3084.0,5.0,35.0,5.0
23084,10APR2021,Jackson,3088.0,4.0,31.0,4.4285714286
23085,11APR2021,Jackson,3092.0,4.0,26.0,3.7142857143
23086,12APR2021,Jackson,3092.0,0.0,24.0,3.4285714286
23087,13APR2021,Jackson,3092.0,0.0,24.0,3.4285714286
23088,14APR2021,Jackson,3099.0,7.0,24.0,3.4285714286
23089,15APR2021,Jackson,3100.0,1.0,21.0,3.0
23090,16APR2021,Jackson,3102.0,2.0,18.0,2.5714285714
23091,17APR2021,Jackson,3102.0,0.0,14.0,2.0
23092,18APR2021,Jackson,3102.0,0.0,10.0,1.4285714286000002
23093,19APR2021,Jackson,3103.0,1.0,11.0,1.5714285713999998
23094,20APR2021,Jackson,3103.0,0.0,11.0,1.5714285713999998
23095,21APR2021,Jackson,3106.0,3.0,7.0,1.0
23096,22APR2021,Jackson,3106.0,0.0,6.0,0.8571428570999999
23097,23APR2021,Jackson,3108.0,2.0,6.0,0.8571428570999999
23098,24APR2021,Jackson,3108.0,0.0,6.0,0.8571428570999999
23099,25APR2021,Jackson,3108.0,0.0,6.0,0.8571428570999999
23100,26APR2021,Jackson,3108.0,0.0,5.0,0.7142857143000001
23101,27APR2021,Jackson,3108.0,0.0,5.0,0.7142857143000001
23102,28APR2021,Jackson,3108.0,0.0,2.0,0.2857142857
23103,29APR2021,Jackson,3111.0,3.0,5.0,0.7142857143000001
23104,30APR2021,Jackson,3111.0,0.0,3.0,0.42857142859999997
23105,01MAY2021,Jackson,3113.0,2.0,5.0,0.7142857143000001
23106,02MAY2021,Jackson,3114.0,1.0,6.0,0.8571428570999999
23107,03MAY2021,Jackson,3114.0,0.0,6.0,0.8571428570999999
23108,04MAY2021,Jackson,3115.0,1.0,7.0,1.0
23109,05MAY2021,Jackson,3115.0,0.0,7.0,1.0
23110,06MAY2021,Jackson,3114.0,-1.0,3.0,0.42857142859999997
23111,07MAY2021,Jackson,3114.0,0.0,3.0,0.42857142859999997
23112,08MAY2021,Jackson,3114.0,0.0,1.0,0.14285714289999998
23113,09MAY2021,Jackson,3116.0,2.0,2.0,0.2857142857
23114,10MAY2021,Jackson,3115.0,-1.0,1.0,0.14285714289999998
23115,11MAY2021,Jackson,3115.0,0.0,0.0,0.0
23116,12MAY2021,Jackson,3116.0,1.0,1.0,0.14285714289999998
23117,13MAY2021,Jackson,3116.0,0.0,2.0,0.2857142857
23118,14MAY2021,Jackson,3116.0,0.0,2.0,0.2857142857
23119,15MAY2021,Jackson,3116.0,0.0,2.0,0.2857142857
23120,16MAY2021,Jackson,3117.0,1.0,1.0,0.14285714289999998
23121,17MAY2021,Jackson,3117.0,0.0,2.0,0.2857142857
23122,18MAY2021,Jackson,3118.0,1.0,3.0,0.42857142859999997
23123,19MAY2021,Jackson,3120.0,2.0,4.0,0.5714285714
23124,20MAY2021,Jackson,3120.0,0.0,4.0,0.5714285714
23125,21MAY2021,Jackson,3127.0,7.0,11.0,1.5714285713999998
23126,22MAY2021,Jackson,3127.0,0.0,11.0,1.5714285713999998
23127,23MAY2021,Jackson,3128.0,1.0,11.0,1.5714285713999998
23128,24MAY2021,Jackson,3129.0,1.0,12.0,1.7142857143
23129,25MAY2021,Jackson,3129.0,0.0,11.0,1.5714285713999998
23130,26MAY2021,Jackson,3130.0,1.0,10.0,1.4285714286000002
23131,27MAY2021,Jackson,3129.0,-1.0,9.0,1.2857142857
23132,28MAY2021,Jackson,3130.0,1.0,3.0,0.42857142859999997
23133,29MAY2021,Jackson,3130.0,0.0,3.0,0.42857142859999997
23134,30MAY2021,Jackson,3130.0,0.0,2.0,0.2857142857
23135,31MAY2021,Jackson,3130.0,0.0,1.0,0.14285714289999998
23136,01JUN2021,Jackson,3130.0,0.0,1.0,0.14285714289999998
23137,02JUN2021,Jackson,3130.0,0.0,0.0,0.0
23138,03JUN2021,Jackson,3130.0,0.0,1.0,0.14285714289999998
23139,04JUN2021,Jackson,3130.0,0.0,0.0,0.0
23140,05JUN2021,Jackson,3130.0,0.0,0.0,0.0
23141,06JUN2021,Jackson,3130.0,0.0,0.0,0.0
23142,07JUN2021,Jackson,3131.0,1.0,1.0,0.14285714289999998
23143,08JUN2021,Jackson,3131.0,0.0,1.0,0.14285714289999998
23144,09JUN2021,Jackson,3130.0,-1.0,0.0,0.0
23145,10JUN2021,Jackson,3130.0,0.0,0.0,0.0
23146,11JUN2021,Jackson,3131.0,1.0,1.0,0.14285714289999998
23147,12JUN2021,Jackson,3131.0,0.0,1.0,0.14285714289999998
23148,13JUN2021,Jackson,3131.0,0.0,1.0,0.14285714289999998
23149,14JUN2021,Jackson,3131.0,0.0,0.0,0.0
23150,15JUN2021,Jackson,3131.0,0.0,0.0,0.0
23151,16JUN2021,Jackson,3131.0,0.0,1.0,0.14285714289999998
23152,17JUN2021,Jackson,3132.0,1.0,2.0,0.2857142857
23153,18JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23154,19JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23155,20JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23156,21JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23157,22JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23158,23JUN2021,Jackson,3132.0,0.0,1.0,0.14285714289999998
23159,24JUN2021,Jackson,3132.0,0.0,0.0,0.0
23160,25JUN2021,Jackson,3133.0,1.0,1.0,0.14285714289999998
23161,26JUN2021,Jackson,3133.0,0.0,1.0,0.14285714289999998
23162,27JUN2021,Jackson,3133.0,0.0,1.0,0.14285714289999998
23163,28JUN2021,Jackson,3133.0,0.0,1.0,0.14285714289999998
23164,29JUN2021,Jackson,3133.0,0.0,1.0,0.14285714289999998
23165,30JUN2021,Jackson,3133.0,0.0,1.0,0.14285714289999998
23166,01JUL2021,Jackson,3136.0,3.0,4.0,0.5714285714
23167,02JUL2021,Jackson,3136.0,0.0,3.0,0.42857142859999997
23168,03JUL2021,Jackson,3136.0,0.0,3.0,0.42857142859999997
23169,04JUL2021,Jackson,3136.0,0.0,3.0,0.42857142859999997
23170,05JUL2021,Jackson,3141.0,5.0,8.0,1.1428571429
23171,06JUL2021,Jackson,3142.0,1.0,9.0,1.2857142857
23172,07JUL2021,Jackson,3144.0,2.0,11.0,1.5714285713999998
23173,08JUL2021,Jackson,3145.0,1.0,9.0,1.2857142857
23174,09JUL2021,Jackson,3149.0,4.0,13.0,1.8571428571000002
23175,10JUL2021,Jackson,3149.0,0.0,13.0,1.8571428571000002
23176,11JUL2021,Jackson,3149.0,0.0,13.0,1.8571428571000002
23177,12JUL2021,Jackson,3149.0,0.0,8.0,1.1428571429
23178,13JUL2021,Jackson,3149.0,0.0,7.0,1.0
23179,14JUL2021,Jackson,3153.0,4.0,9.0,1.2857142857
23180,15JUL2021,Jackson,3154.0,1.0,9.0,1.2857142857
23181,16JUL2021,Jackson,3156.0,2.0,7.0,1.0
23182,17JUL2021,Jackson,3157.0,1.0,8.0,1.1428571429
