,County,dose_date,Janssen,Moderna,Pfizer12+,Pfizer5-11,Total Doses Administered
4051,GRAND FORKS,2021-01-28,0.0,127.0,159.0,0.0,286.0
4052,GRAND FORKS,2021-01-29,0.0,26.0,76.0,0.0,102.0
4053,GRAND FORKS,2021-01-30,0.0,0.0,330.0,0.0,330.0
4054,GRAND FORKS,2021-01-31,0.0,22.0,0.0,0.0,22.0
4055,GRAND FORKS,2021-02-01,0.0,1.0,4.0,0.0,5.0
4056,GRAND FORKS,2021-02-02,0.0,58.0,105.0,0.0,163.0
4057,GRAND FORKS,2021-02-03,0.0,150.0,1263.0,0.0,1413.0
4058,GRAND FORKS,2021-02-04,0.0,253.0,312.0,0.0,565.0
4059,GRAND FORKS,2021-02-05,0.0,79.0,149.0,0.0,228.0
4060,GRAND FORKS,2021-02-06,0.0,86.0,818.0,0.0,904.0
4061,GRAND FORKS,2021-02-07,0.0,18.0,21.0,0.0,39.0
4062,GRAND FORKS,2021-02-08,0.0,10.0,7.0,0.0,17.0
4063,GRAND FORKS,2021-02-09,0.0,4.0,86.0,0.0,90.0
4064,GRAND FORKS,2021-02-10,0.0,269.0,934.0,0.0,1203.0
4065,GRAND FORKS,2021-02-11,0.0,132.0,181.0,0.0,313.0
4066,GRAND FORKS,2021-02-12,0.0,30.0,132.0,0.0,162.0
4067,GRAND FORKS,2021-02-13,0.0,0.0,1081.0,0.0,1081.0
4068,GRAND FORKS,2021-02-15,0.0,17.0,10.0,0.0,27.0
4069,GRAND FORKS,2021-02-16,0.0,7.0,5.0,0.0,12.0
4070,GRAND FORKS,2021-02-17,0.0,84.0,50.0,0.0,134.0
4071,GRAND FORKS,2021-02-18,0.0,52.0,4.0,0.0,56.0
4072,GRAND FORKS,2021-02-19,0.0,33.0,11.0,0.0,44.0
4073,GRAND FORKS,2021-02-20,0.0,40.0,756.0,0.0,796.0
4074,GRAND FORKS,2021-02-22,0.0,11.0,5.0,0.0,16.0
4075,GRAND FORKS,2021-02-23,0.0,36.0,41.0,0.0,77.0
4076,GRAND FORKS,2021-02-24,0.0,454.0,979.0,0.0,1433.0
4077,GRAND FORKS,2021-02-25,0.0,98.0,222.0,0.0,320.0
4078,GRAND FORKS,2021-02-26,0.0,92.0,302.0,0.0,394.0
4079,GRAND FORKS,2021-02-27,0.0,0.0,1579.0,0.0,1579.0
4080,GRAND FORKS,2021-02-28,0.0,0.0,25.0,0.0,25.0
4081,GRAND FORKS,2021-03-01,0.0,28.0,8.0,0.0,36.0
4082,GRAND FORKS,2021-03-02,1.0,39.0,66.0,0.0,106.0
4083,GRAND FORKS,2021-03-03,0.0,33.0,1111.0,0.0,1144.0
4084,GRAND FORKS,2021-03-04,0.0,183.0,220.0,0.0,403.0
4085,GRAND FORKS,2021-03-05,0.0,382.0,161.0,0.0,543.0
4086,GRAND FORKS,2021-03-06,0.0,38.0,1158.0,0.0,1196.0
4087,GRAND FORKS,2021-03-07,0.0,21.0,0.0,0.0,21.0
4088,GRAND FORKS,2021-03-08,1.0,152.0,161.0,0.0,314.0
4089,GRAND FORKS,2021-03-09,1.0,167.0,188.0,0.0,356.0
4090,GRAND FORKS,2021-03-10,7.0,582.0,1027.0,0.0,1616.0
4091,GRAND FORKS,2021-03-11,32.0,391.0,9.0,0.0,432.0
4092,GRAND FORKS,2021-03-12,63.0,235.0,12.0,0.0,310.0
4093,GRAND FORKS,2021-03-13,420.0,0.0,431.0,0.0,851.0
4094,GRAND FORKS,2021-03-15,0.0,29.0,63.0,0.0,92.0
4095,GRAND FORKS,2021-03-16,0.0,64.0,57.0,0.0,121.0
4096,GRAND FORKS,2021-03-17,5.0,34.0,657.0,0.0,696.0
4097,GRAND FORKS,2021-03-18,2.0,267.0,209.0,0.0,478.0
4098,GRAND FORKS,2021-03-19,2.0,129.0,145.0,0.0,276.0
4099,GRAND FORKS,2021-03-20,14.0,0.0,1337.0,0.0,1351.0
4100,GRAND FORKS,2021-03-21,0.0,0.0,19.0,0.0,19.0
4101,GRAND FORKS,2021-03-22,2.0,136.0,20.0,0.0,158.0
4102,GRAND FORKS,2021-03-23,0.0,223.0,60.0,0.0,283.0
4103,GRAND FORKS,2021-03-24,0.0,350.0,1064.0,0.0,1414.0
4104,GRAND FORKS,2021-03-25,0.0,256.0,99.0,0.0,355.0
4105,GRAND FORKS,2021-03-26,1.0,186.0,185.0,0.0,372.0
4106,GRAND FORKS,2021-03-27,0.0,0.0,1298.0,0.0,1298.0
4107,GRAND FORKS,2021-03-29,5.0,57.0,6.0,0.0,68.0
4108,GRAND FORKS,2021-03-30,3.0,115.0,94.0,0.0,212.0
4109,GRAND FORKS,2021-03-31,13.0,50.0,1812.0,0.0,1875.0
4110,GRAND FORKS,2021-04-01,11.0,457.0,136.0,0.0,604.0
4111,GRAND FORKS,2021-04-02,14.0,172.0,100.0,0.0,286.0
4112,GRAND FORKS,2021-04-03,0.0,0.0,9.0,0.0,9.0
4113,GRAND FORKS,2021-04-05,3.0,217.0,176.0,0.0,396.0
4114,GRAND FORKS,2021-04-06,14.0,192.0,197.0,0.0,403.0
4115,GRAND FORKS,2021-04-07,102.0,624.0,1053.0,0.0,1779.0
4116,GRAND FORKS,2021-04-08,100.0,395.0,7.0,0.0,502.0
4117,GRAND FORKS,2021-04-09,84.0,271.0,15.0,0.0,370.0
4118,GRAND FORKS,2021-04-10,626.0,0.0,1052.0,0.0,1678.0
4119,GRAND FORKS,2021-04-11,0.0,0.0,1.0,0.0,1.0
4120,GRAND FORKS,2021-04-12,62.0,109.0,84.0,0.0,255.0
4121,GRAND FORKS,2021-04-13,0.0,163.0,49.0,0.0,212.0
4122,GRAND FORKS,2021-04-14,0.0,76.0,1271.0,0.0,1347.0
4123,GRAND FORKS,2021-04-15,0.0,266.0,74.0,0.0,340.0
4124,GRAND FORKS,2021-04-16,0.0,197.0,134.0,0.0,331.0
4125,GRAND FORKS,2021-04-17,0.0,0.0,764.0,0.0,764.0
4126,GRAND FORKS,2021-04-18,0.0,0.0,13.0,0.0,13.0
4127,GRAND FORKS,2021-04-19,0.0,137.0,17.0,0.0,154.0
4128,GRAND FORKS,2021-04-20,0.0,53.0,10.0,0.0,63.0
4129,GRAND FORKS,2021-04-21,0.0,110.0,1216.0,0.0,1326.0
4130,GRAND FORKS,2021-04-22,0.0,198.0,39.0,0.0,237.0
4131,GRAND FORKS,2021-04-23,0.0,263.0,126.0,0.0,389.0
4132,GRAND FORKS,2021-04-24,1.0,1.0,7.0,0.0,9.0
4133,GRAND FORKS,2021-04-25,0.0,0.0,1.0,0.0,1.0
4134,GRAND FORKS,2021-04-26,0.0,87.0,43.0,0.0,130.0
4135,GRAND FORKS,2021-04-27,2.0,94.0,64.0,0.0,160.0
4136,GRAND FORKS,2021-04-28,2.0,62.0,541.0,0.0,605.0
4137,GRAND FORKS,2021-04-29,7.0,178.0,85.0,0.0,270.0
4138,GRAND FORKS,2021-04-30,3.0,90.0,99.0,0.0,192.0
4139,GRAND FORKS,2021-05-01,3.0,2.0,3.0,0.0,8.0
4140,GRAND FORKS,2021-05-02,2.0,0.0,6.0,0.0,8.0
4141,GRAND FORKS,2021-05-03,3.0,78.0,42.0,0.0,123.0
4142,GRAND FORKS,2021-05-04,8.0,53.0,74.0,0.0,135.0
4143,GRAND FORKS,2021-05-05,4.0,68.0,1245.0,0.0,1317.0
4144,GRAND FORKS,2021-05-06,70.0,93.0,126.0,0.0,289.0
4145,GRAND FORKS,2021-05-07,31.0,58.0,123.0,0.0,212.0
4146,GRAND FORKS,2021-05-08,2.0,3.0,4.0,0.0,9.0
4147,GRAND FORKS,2021-05-09,0.0,0.0,12.0,0.0,12.0
4148,GRAND FORKS,2021-05-10,15.0,110.0,43.0,0.0,168.0
4149,GRAND FORKS,2021-05-11,5.0,117.0,55.0,0.0,177.0
4150,GRAND FORKS,2021-05-12,8.0,76.0,525.0,0.0,609.0
4151,GRAND FORKS,2021-05-13,17.0,50.0,172.0,0.0,239.0
4152,GRAND FORKS,2021-05-14,6.0,94.0,133.0,0.0,233.0
4153,GRAND FORKS,2021-05-15,1.0,24.0,22.0,0.0,47.0
4154,GRAND FORKS,2021-05-16,0.0,0.0,6.0,0.0,6.0
4155,GRAND FORKS,2021-05-17,26.0,35.0,119.0,0.0,180.0
4156,GRAND FORKS,2021-05-18,9.0,28.0,134.0,0.0,171.0
4157,GRAND FORKS,2021-05-19,10.0,29.0,173.0,0.0,212.0
4158,GRAND FORKS,2021-05-20,47.0,34.0,176.0,0.0,257.0
4159,GRAND FORKS,2021-05-21,3.0,27.0,111.0,0.0,141.0
4160,GRAND FORKS,2021-05-22,0.0,3.0,18.0,0.0,21.0
4161,GRAND FORKS,2021-05-23,3.0,8.0,11.0,0.0,22.0
4162,GRAND FORKS,2021-05-24,15.0,65.0,95.0,0.0,175.0
4163,GRAND FORKS,2021-05-25,27.0,51.0,90.0,0.0,168.0
4164,GRAND FORKS,2021-05-26,12.0,47.0,123.0,0.0,182.0
4165,GRAND FORKS,2021-05-27,23.0,58.0,139.0,0.0,220.0
4166,GRAND FORKS,2021-05-28,5.0,26.0,96.0,0.0,127.0
4167,GRAND FORKS,2021-05-29,0.0,1.0,13.0,0.0,14.0
4168,GRAND FORKS,2021-05-30,0.0,0.0,2.0,0.0,2.0
4169,GRAND FORKS,2021-06-01,4.0,39.0,101.0,0.0,144.0
4170,GRAND FORKS,2021-06-02,23.0,26.0,149.0,0.0,198.0
4171,GRAND FORKS,2021-06-03,18.0,27.0,132.0,0.0,177.0
4172,GRAND FORKS,2021-06-04,4.0,25.0,152.0,0.0,181.0
4173,GRAND FORKS,2021-06-05,7.0,5.0,21.0,0.0,33.0
4174,GRAND FORKS,2021-06-06,0.0,5.0,16.0,0.0,21.0
4175,GRAND FORKS,2021-06-07,11.0,20.0,148.0,0.0,179.0
4176,GRAND FORKS,2021-06-08,18.0,41.0,143.0,0.0,202.0
4177,GRAND FORKS,2021-06-09,16.0,41.0,160.0,0.0,217.0
4178,GRAND FORKS,2021-06-10,13.0,32.0,147.0,0.0,192.0
4179,GRAND FORKS,2021-06-11,4.0,25.0,138.0,0.0,167.0
4180,GRAND FORKS,2021-06-12,3.0,5.0,19.0,0.0,27.0
4181,GRAND FORKS,2021-06-13,1.0,1.0,13.0,0.0,15.0
4182,GRAND FORKS,2021-06-14,7.0,18.0,90.0,0.0,115.0
4183,GRAND FORKS,2021-06-15,8.0,17.0,96.0,0.0,121.0
4184,GRAND FORKS,2021-06-16,4.0,13.0,101.0,0.0,118.0
4185,GRAND FORKS,2021-06-17,12.0,15.0,103.0,0.0,130.0
4186,GRAND FORKS,2021-06-18,9.0,25.0,110.0,0.0,144.0
4187,GRAND FORKS,2021-06-19,3.0,2.0,22.0,0.0,27.0
4188,GRAND FORKS,2021-06-20,1.0,2.0,9.0,0.0,12.0
4189,GRAND FORKS,2021-06-21,12.0,19.0,59.0,0.0,90.0
4190,GRAND FORKS,2021-06-22,11.0,10.0,70.0,0.0,91.0
4191,GRAND FORKS,2021-06-23,17.0,10.0,77.0,0.0,104.0
4192,GRAND FORKS,2021-06-24,24.0,23.0,101.0,0.0,148.0
4193,GRAND FORKS,2021-06-25,7.0,14.0,79.0,0.0,100.0
4194,GRAND FORKS,2021-06-26,6.0,3.0,12.0,0.0,21.0
4195,GRAND FORKS,2021-06-27,0.0,0.0,12.0,0.0,12.0
4196,GRAND FORKS,2021-06-28,7.0,4.0,82.0,0.0,93.0
4197,GRAND FORKS,2021-06-29,11.0,15.0,81.0,0.0,107.0
4198,GRAND FORKS,2021-06-30,10.0,11.0,78.0,0.0,99.0
4199,GRAND FORKS,2021-07-01,13.0,23.0,57.0,0.0,93.0
4200,GRAND FORKS,2021-07-02,6.0,8.0,71.0,0.0,85.0
4201,GRAND FORKS,2021-07-03,3.0,2.0,11.0,0.0,16.0
4202,GRAND FORKS,2021-07-05,5.0,8.0,22.0,0.0,35.0
4203,GRAND FORKS,2021-07-06,9.0,10.0,103.0,0.0,122.0
4204,GRAND FORKS,2021-07-07,5.0,7.0,58.0,0.0,70.0
4205,GRAND FORKS,2021-07-08,7.0,6.0,63.0,0.0,76.0
4206,GRAND FORKS,2021-07-09,0.0,10.0,69.0,0.0,79.0
4207,GRAND FORKS,2021-07-10,1.0,0.0,12.0,0.0,13.0
4208,GRAND FORKS,2021-07-11,0.0,0.0,10.0,0.0,10.0
4209,GRAND FORKS,2021-07-12,15.0,11.0,81.0,0.0,107.0
4210,GRAND FORKS,2021-07-13,3.0,18.0,63.0,0.0,84.0
4211,GRAND FORKS,2021-07-14,4.0,8.0,55.0,0.0,67.0
4212,GRAND FORKS,2021-07-15,10.0,9.0,56.0,0.0,75.0
4213,GRAND FORKS,2021-07-16,7.0,16.0,56.0,0.0,79.0
4214,GRAND FORKS,2021-07-17,2.0,1.0,9.0,0.0,12.0
4215,GRAND FORKS,2021-07-18,0.0,1.0,5.0,0.0,6.0
4216,GRAND FORKS,2021-07-19,6.0,9.0,70.0,0.0,85.0
4217,GRAND FORKS,2021-07-20,2.0,15.0,76.0,0.0,93.0
4218,GRAND FORKS,2021-07-21,7.0,10.0,62.0,0.0,79.0
4219,GRAND FORKS,2021-07-22,4.0,15.0,81.0,0.0,100.0
4220,GRAND FORKS,2021-07-23,6.0,9.0,63.0,0.0,78.0
4221,GRAND FORKS,2021-07-24,0.0,11.0,12.0,0.0,23.0
4222,GRAND FORKS,2021-07-25,0.0,0.0,8.0,0.0,8.0
4223,GRAND FORKS,2021-07-26,4.0,21.0,71.0,0.0,96.0
4224,GRAND FORKS,2021-07-27,2.0,14.0,81.0,0.0,97.0
4225,GRAND FORKS,2021-07-28,3.0,5.0,66.0,0.0,74.0
4226,GRAND FORKS,2021-07-29,5.0,26.0,103.0,0.0,134.0
4227,GRAND FORKS,2021-07-30,4.0,22.0,63.0,0.0,89.0
4228,GRAND FORKS,2021-07-31,0.0,6.0,14.0,0.0,20.0
4229,GRAND FORKS,2021-08-01,0.0,0.0,5.0,0.0,5.0
4230,GRAND FORKS,2021-08-02,5.0,15.0,90.0,0.0,110.0
4231,GRAND FORKS,2021-08-03,9.0,16.0,73.0,0.0,98.0
4232,GRAND FORKS,2021-08-04,2.0,9.0,73.0,0.0,84.0
4233,GRAND FORKS,2021-08-05,4.0,22.0,91.0,0.0,117.0
4234,GRAND FORKS,2021-08-06,4.0,33.0,104.0,0.0,141.0
4235,GRAND FORKS,2021-08-07,0.0,7.0,26.0,0.0,33.0
4236,GRAND FORKS,2021-08-08,0.0,2.0,15.0,0.0,17.0
4237,GRAND FORKS,2021-08-09,1.0,19.0,87.0,0.0,107.0
4238,GRAND FORKS,2021-08-10,3.0,11.0,122.0,0.0,136.0
4239,GRAND FORKS,2021-08-11,0.0,20.0,101.0,0.0,121.0
4240,GRAND FORKS,2021-08-12,3.0,32.0,121.0,0.0,156.0
4241,GRAND FORKS,2021-08-13,0.0,23.0,102.0,0.0,125.0
4242,GRAND FORKS,2021-08-14,0.0,9.0,18.0,0.0,27.0
4243,GRAND FORKS,2021-08-15,0.0,0.0,15.0,0.0,15.0
4244,GRAND FORKS,2021-08-16,0.0,17.0,117.0,0.0,134.0
4245,GRAND FORKS,2021-08-17,0.0,24.0,117.0,0.0,141.0
4246,GRAND FORKS,2021-08-18,0.0,25.0,113.0,0.0,138.0
4247,GRAND FORKS,2021-08-19,3.0,27.0,123.0,0.0,153.0
4248,GRAND FORKS,2021-08-20,1.0,25.0,132.0,0.0,158.0
4249,GRAND FORKS,2021-08-21,0.0,15.0,46.0,0.0,61.0
4250,GRAND FORKS,2021-08-22,0.0,0.0,27.0,0.0,27.0
4251,GRAND FORKS,2021-08-23,4.0,20.0,176.0,0.0,200.0
4252,GRAND FORKS,2021-08-24,1.0,17.0,134.0,0.0,152.0
4253,GRAND FORKS,2021-08-25,2.0,19.0,114.0,0.0,135.0
4254,GRAND FORKS,2021-08-26,0.0,37.0,149.0,0.0,186.0
4255,GRAND FORKS,2021-08-27,8.0,29.0,139.0,0.0,176.0
4256,GRAND FORKS,2021-08-28,0.0,1.0,30.0,0.0,31.0
4257,GRAND FORKS,2021-08-29,0.0,0.0,25.0,0.0,25.0
4258,GRAND FORKS,2021-08-30,9.0,21.0,111.0,0.0,141.0
4259,GRAND FORKS,2021-08-31,9.0,18.0,119.0,0.0,146.0
4260,GRAND FORKS,2021-09-01,6.0,14.0,137.0,0.0,157.0
4261,GRAND FORKS,2021-09-02,8.0,34.0,134.0,0.0,176.0
4262,GRAND FORKS,2021-09-03,4.0,43.0,171.0,0.0,218.0
4263,GRAND FORKS,2021-09-04,0.0,2.0,27.0,0.0,29.0
4264,GRAND FORKS,2021-09-05,0.0,2.0,19.0,0.0,21.0
4265,GRAND FORKS,2021-09-06,0.0,0.0,4.0,0.0,4.0
4266,GRAND FORKS,2021-09-07,5.0,16.0,129.0,0.0,150.0
4267,GRAND FORKS,2021-09-08,5.0,10.0,116.0,0.0,131.0
4268,GRAND FORKS,2021-09-09,10.0,34.0,139.0,0.0,183.0
4269,GRAND FORKS,2021-09-10,3.0,32.0,127.0,0.0,162.0
4270,GRAND FORKS,2021-09-11,0.0,3.0,18.0,0.0,21.0
4271,GRAND FORKS,2021-09-12,0.0,1.0,17.0,0.0,18.0
4272,GRAND FORKS,2021-09-13,3.0,16.0,137.0,0.0,156.0
4273,GRAND FORKS,2021-09-14,9.0,11.0,117.0,0.0,137.0
4274,GRAND FORKS,2021-09-15,9.0,9.0,119.0,0.0,137.0
4275,GRAND FORKS,2021-09-16,14.0,28.0,148.0,0.0,190.0
4276,GRAND FORKS,2021-09-17,5.0,22.0,125.0,0.0,152.0
4277,GRAND FORKS,2021-09-18,1.0,2.0,16.0,0.0,19.0
4278,GRAND FORKS,2021-09-19,0.0,2.0,28.0,0.0,30.0
4279,GRAND FORKS,2021-09-20,13.0,20.0,113.0,0.0,146.0
4280,GRAND FORKS,2021-09-21,4.0,9.0,91.0,0.0,104.0
4281,GRAND FORKS,2021-09-22,1.0,10.0,240.0,0.0,251.0
4282,GRAND FORKS,2021-09-23,2.0,21.0,69.0,0.0,92.0
4283,GRAND FORKS,2021-09-24,0.0,25.0,169.0,0.0,194.0
4284,GRAND FORKS,2021-09-25,0.0,4.0,49.0,0.0,53.0
4285,GRAND FORKS,2021-09-26,0.0,0.0,42.0,0.0,42.0
4286,GRAND FORKS,2021-09-27,1.0,13.0,331.0,0.0,345.0
4287,GRAND FORKS,2021-09-28,7.0,10.0,400.0,0.0,417.0
4288,GRAND FORKS,2021-09-29,2.0,14.0,258.0,0.0,274.0
4289,GRAND FORKS,2021-09-30,2.0,11.0,406.0,0.0,419.0
4290,GRAND FORKS,2021-10-01,4.0,23.0,550.0,0.0,577.0
4291,GRAND FORKS,2021-10-02,0.0,2.0,26.0,0.0,28.0
4292,GRAND FORKS,2021-10-03,0.0,3.0,24.0,0.0,27.0
4293,GRAND FORKS,2021-10-04,5.0,10.0,372.0,0.0,387.0
4294,GRAND FORKS,2021-10-05,3.0,15.0,383.0,0.0,401.0
4295,GRAND FORKS,2021-10-06,0.0,17.0,354.0,0.0,371.0
4296,GRAND FORKS,2021-10-07,5.0,26.0,285.0,0.0,316.0
4297,GRAND FORKS,2021-10-08,4.0,34.0,277.0,0.0,315.0
4298,GRAND FORKS,2021-10-09,0.0,6.0,84.0,0.0,90.0
4299,GRAND FORKS,2021-10-10,0.0,7.0,59.0,0.0,66.0
4300,GRAND FORKS,2021-10-11,1.0,7.0,331.0,0.0,339.0
4301,GRAND FORKS,2021-10-12,9.0,9.0,241.0,0.0,259.0
4302,GRAND FORKS,2021-10-13,6.0,8.0,251.0,0.0,265.0
4303,GRAND FORKS,2021-10-14,4.0,10.0,242.0,0.0,256.0
4304,GRAND FORKS,2021-10-15,5.0,12.0,367.0,0.0,384.0
4305,GRAND FORKS,2021-10-16,1.0,2.0,72.0,0.0,75.0
4306,GRAND FORKS,2021-10-17,0.0,0.0,9.0,0.0,9.0
4307,GRAND FORKS,2021-10-18,5.0,27.0,284.0,0.0,316.0
4308,GRAND FORKS,2021-10-19,6.0,10.0,279.0,0.0,295.0
4309,GRAND FORKS,2021-10-20,5.0,16.0,185.0,0.0,206.0
4310,GRAND FORKS,2021-10-21,1.0,24.0,300.0,0.0,325.0
4311,GRAND FORKS,2021-10-22,8.0,81.0,226.0,0.0,315.0
4312,GRAND FORKS,2021-10-23,2.0,22.0,40.0,0.0,64.0
4313,GRAND FORKS,2021-10-24,0.0,16.0,15.0,0.0,31.0
4314,GRAND FORKS,2021-10-25,10.0,105.0,218.0,0.0,333.0
4315,GRAND FORKS,2021-10-26,41.0,127.0,240.0,0.0,408.0
4316,GRAND FORKS,2021-10-27,5.0,153.0,193.0,0.0,351.0
4317,GRAND FORKS,2021-10-28,4.0,135.0,190.0,0.0,329.0
4318,GRAND FORKS,2021-10-29,8.0,132.0,205.0,0.0,345.0
4319,GRAND FORKS,2021-10-30,2.0,31.0,41.0,0.0,74.0
4320,GRAND FORKS,2021-10-31,0.0,11.0,17.0,0.0,28.0
4321,GRAND FORKS,2021-11-01,3.0,144.0,147.0,0.0,294.0
4322,GRAND FORKS,2021-11-02,6.0,137.0,194.0,0.0,337.0
4323,GRAND FORKS,2021-11-03,4.0,107.0,161.0,0.0,272.0
4324,GRAND FORKS,2021-11-04,11.0,157.0,140.0,58.0,366.0
4325,GRAND FORKS,2021-11-05,7.0,214.0,228.0,6.0,455.0
4326,GRAND FORKS,2021-11-06,1.0,22.0,35.0,8.0,66.0
4327,GRAND FORKS,2021-11-07,0.0,1.0,14.0,0.0,15.0
4328,GRAND FORKS,2021-11-08,7.0,114.0,143.0,144.0,408.0
4329,GRAND FORKS,2021-11-09,20.0,143.0,152.0,85.0,400.0
4330,GRAND FORKS,2021-11-10,8.0,141.0,155.0,112.0,416.0
4331,GRAND FORKS,2021-11-11,7.0,137.0,197.0,151.0,492.0
4332,GRAND FORKS,2021-11-12,6.0,119.0,182.0,39.0,346.0
4333,GRAND FORKS,2021-11-13,0.0,28.0,27.0,1.0,56.0
4334,GRAND FORKS,2021-11-14,0.0,0.0,10.0,0.0,10.0
4335,GRAND FORKS,2021-11-15,8.0,78.0,138.0,22.0,246.0
4336,GRAND FORKS,2021-11-16,8.0,81.0,159.0,29.0,277.0
4337,GRAND FORKS,2021-11-17,9.0,100.0,165.0,22.0,296.0
4338,GRAND FORKS,2021-11-18,8.0,218.0,167.0,22.0,415.0
4339,GRAND FORKS,2021-11-19,5.0,118.0,212.0,22.0,357.0
4340,GRAND FORKS,2021-11-20,0.0,31.0,32.0,0.0,63.0
4341,GRAND FORKS,2021-11-21,2.0,3.0,15.0,1.0,21.0
4342,GRAND FORKS,2021-11-22,12.0,136.0,166.0,34.0,348.0
4343,GRAND FORKS,2021-11-23,14.0,131.0,209.0,62.0,416.0
4344,GRAND FORKS,2021-11-24,3.0,122.0,146.0,54.0,325.0
4345,GRAND FORKS,2021-11-26,5.0,67.0,108.0,69.0,249.0
4346,GRAND FORKS,2021-11-27,0.0,7.0,17.0,5.0,29.0
4347,GRAND FORKS,2021-11-28,2.0,0.0,24.0,0.0,26.0
4348,GRAND FORKS,2021-11-29,10.0,159.0,280.0,200.0,649.0
4349,GRAND FORKS,2021-11-30,13.0,146.0,291.0,109.0,559.0
4350,GRAND FORKS,2021-12-01,5.0,144.0,230.0,104.0,483.0
4351,GRAND FORKS,2021-12-02,16.0,238.0,235.0,141.0,630.0
4352,GRAND FORKS,2021-12-03,8.0,137.0,238.0,76.0,459.0
4353,GRAND FORKS,2021-12-04,1.0,53.0,105.0,40.0,199.0
4354,GRAND FORKS,2021-12-05,0.0,0.0,13.0,0.0,13.0
4355,GRAND FORKS,2021-12-06,7.0,57.0,119.0,39.0,222.0
4356,GRAND FORKS,2021-12-07,7.0,103.0,153.0,53.0,316.0
4357,GRAND FORKS,2021-12-08,2.0,46.0,155.0,54.0,257.0
4358,GRAND FORKS,2021-12-09,11.0,66.0,151.0,54.0,282.0
4359,GRAND FORKS,2021-12-10,3.0,116.0,162.0,44.0,325.0
4360,GRAND FORKS,2021-12-11,4.0,20.0,68.0,21.0,113.0
4361,GRAND FORKS,2021-12-12,1.0,0.0,12.0,0.0,13.0
4362,GRANT,2020-12-16,0.0,0.0,1.0,0.0,1.0
4363,GRANT,2020-12-23,0.0,1.0,0.0,0.0,1.0
4364,GRANT,2020-12-29,0.0,22.0,0.0,0.0,22.0
4365,GRANT,2020-12-30,0.0,6.0,0.0,0.0,6.0
4366,GRANT,2021-01-04,0.0,2.0,0.0,0.0,2.0
4367,GRANT,2021-01-05,0.0,3.0,0.0,0.0,3.0
4368,GRANT,2021-01-07,0.0,1.0,1.0,0.0,2.0
4369,GRANT,2021-01-12,0.0,3.0,0.0,0.0,3.0
4370,GRANT,2021-01-13,0.0,1.0,1.0,0.0,2.0
4371,GRANT,2021-01-14,0.0,8.0,1.0,0.0,9.0
4372,GRANT,2021-01-19,0.0,1.0,2.0,0.0,3.0
4373,GRANT,2021-01-20,0.0,11.0,0.0,0.0,11.0
4374,GRANT,2021-01-21,0.0,21.0,0.0,0.0,21.0
4375,GRANT,2021-01-22,0.0,4.0,1.0,0.0,5.0
4376,GRANT,2021-01-23,0.0,1.0,0.0,0.0,1.0
4377,GRANT,2021-01-25,0.0,1.0,0.0,0.0,1.0
4378,GRANT,2021-01-26,0.0,26.0,2.0,0.0,28.0
4379,GRANT,2021-01-27,0.0,4.0,0.0,0.0,4.0
4380,GRANT,2021-01-28,0.0,43.0,5.0,0.0,48.0
4381,GRANT,2021-01-29,0.0,0.0,1.0,0.0,1.0
4382,GRANT,2021-02-01,0.0,2.0,0.0,0.0,2.0
4383,GRANT,2021-02-02,0.0,3.0,0.0,0.0,3.0
4384,GRANT,2021-02-03,0.0,0.0,15.0,0.0,15.0
4385,GRANT,2021-02-04,0.0,1.0,14.0,0.0,15.0
4386,GRANT,2021-02-08,0.0,0.0,2.0,0.0,2.0
4387,GRANT,2021-02-09,0.0,1.0,2.0,0.0,3.0
4388,GRANT,2021-02-10,0.0,1.0,0.0,0.0,1.0
4389,GRANT,2021-02-11,0.0,11.0,0.0,0.0,11.0
4390,GRANT,2021-02-12,0.0,3.0,1.0,0.0,4.0
4391,GRANT,2021-02-15,0.0,1.0,0.0,0.0,1.0
4392,GRANT,2021-02-16,0.0,1.0,3.0,0.0,4.0
4393,GRANT,2021-02-17,0.0,15.0,1.0,0.0,16.0
4394,GRANT,2021-02-18,0.0,16.0,0.0,0.0,16.0
4395,GRANT,2021-02-19,0.0,19.0,6.0,0.0,25.0
4396,GRANT,2021-02-20,0.0,2.0,0.0,0.0,2.0
4397,GRANT,2021-02-23,0.0,4.0,3.0,0.0,7.0
4398,GRANT,2021-02-24,0.0,0.0,16.0,0.0,16.0
4399,GRANT,2021-02-25,0.0,81.0,13.0,0.0,94.0
4400,GRANT,2021-02-26,0.0,2.0,0.0,0.0,2.0
4401,GRANT,2021-03-02,0.0,1.0,3.0,0.0,4.0
4402,GRANT,2021-03-03,0.0,1.0,22.0,0.0,23.0
4403,GRANT,2021-03-04,0.0,17.0,13.0,0.0,30.0
4404,GRANT,2021-03-05,0.0,1.0,0.0,0.0,1.0
4405,GRANT,2021-03-06,0.0,1.0,0.0,0.0,1.0
4406,GRANT,2021-03-08,0.0,2.0,0.0,0.0,2.0
4407,GRANT,2021-03-09,11.0,1.0,2.0,0.0,14.0
4408,GRANT,2021-03-10,1.0,18.0,0.0,0.0,19.0
4409,GRANT,2021-03-11,0.0,3.0,2.0,0.0,5.0
4410,GRANT,2021-03-12,0.0,3.0,0.0,0.0,3.0
4411,GRANT,2021-03-15,0.0,1.0,0.0,0.0,1.0
4412,GRANT,2021-03-16,0.0,1.0,3.0,0.0,4.0
